Country Name,Country Code,Series Name,Series Code,Version Name,Version Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Egypt,EGY,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,2.85599477623186,2.865035913406,2.86804962579738,2.86804962579738,2.85599477623186,2.83791250188357,2.74247827615651,2.64704405042945,2.5516098247024,2.45818474056959,2.45617559897534,2.47928072730926,2.45641669596665,2.44586870259682,2.46949620774524,2.50841328042594,2.57873323622482,2.55864182028228,2.5927972273846,2.58275151941333,2.6601034707921,2.65508061680647,3.00997538801547,3.26083680747401,3.26083680747401,3.2980059269677,3.1909789542418,3.25975187101311,3.27451906173088,3.49892008639309,3.30604249334472,3.35325732080968,3.4396504093626,3.4245818474057,3.49389723240745,3.53910291827817,3.54914862624943,3.55417148023507,3.55818976342358,3.70586167060124,3.68777939625295,3.63654628559948,3.71289366618112,3.77819076799437,3.76211763524034,3.83761113064443,,,,
El Salvador,SLV,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,59.2326139088729,61.294964028777,61.4388489208633,61.7745803357314,62.2541966426859,62.7338129496403,62.7413127413127,63.1756756756757,65.1544401544402,67.5675675675676,68.0501930501931,66.1196911196911,64.7200772200772,64.527027027027,65.0096525096525,65.9749034749035,66.9401544401544,66.9401544401544,67.9054054054054,67.9054054054054,68.0501930501931,68.9189189189189,70.0289575289575,70.0289575289575,70.1737451737452,70.2220077220077,66.988416988417,67.8571428571429,69.980694980695,71.476833976834,72.3938223938224,74.8069498069498,75.0482625482625,74.8552123552124,77.7027027027027,75.530888030888,71.1389961389961,72.5868725868726,74.8069498069498,74.5656370656371,74.0830115830116,74.469111969112,75.8687258687259,76.3513513513514,77.3166023166023,77.3166023166023,,,,
Equatorial Guinea,GNQ,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,11.729055258467,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.9073083778966,11.5508021390374,11.5508021390374,11.5508021390374,11.5508021390374,11.1942959001783,11.1942959001783,11.0160427807487,10.4812834224599,10.4812834224599,10.1247771836007,10.1247771836007,10.1247771836007,10.1247771836007,10.1247771836007,,,,
Eritrea,ERI,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,73.2673267326733,73.3267326732673,73.3366336633663,72.6534653465346,72.8712871287129,73.9306930693069,73.9306930693069,74.5544554455445,74.5742574257426,74.5742574257426,74.9207920792079,74.2574257425743,74.4752475247525,74.970297029703,74.970297029703,74.970297029703,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,75.1683168316832,,,,
Estonia,EST,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,32.41330502477,31.1394196744515,25.9731068648266,23.378155225289,23.7084217975938,24.1330502476999,24.6048596367068,23.6140599197924,23.2602028780373,20.9955178108044,16.4708657702288,19.5494220334985,18.1740976645435,20.8044350082567,21.1960368011323,21.5758433592829,21.3918376975702,21.9815994338287,22.3826374144845,22.3165841000236,22.550129747582,22.7742392073602,22.9841943854683,23.4394904458599,,,,
Ethiopia,ETH,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,53.7238873751135,53.8964577656676,54.0690281562216,54.0236148955495,53.9782016348774,53.9327883742053,53.8873751135332,53.8692098092643,53.850136239782,53.8392370572207,53.6920980926431,53.4604904632153,53.2288828337875,52.9954586739328,52.5794732061762,52.3978201634877,52.1207992733878,51.7983651226158,51.566757493188,51.3351498637602,51.1462306993642,51.0063578564941,50.9582198001816,30.54,30.472,30.5,30.5,30.492,30.508,30.676,30.662,30.6054,30.498,31.607,33.101,33.591,34.219,35.077,34.513,34.985,35.683,36.3252,36.488,36.259,36.259,36.259,,,,
Euro area,EMU,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,54.4452585209051,53.6153430640824,53.4216795291669,53.188395455296,53.0360497457616,52.8809866003711,52.5593778991899,52.5015289657055,52.5120782568142,52.3627810330248,52.2014841148919,52.1554360373204,52.0809146381438,51.6599474858258,51.5471202385368,51.4586564626274,51.3427655967197,51.270567205499,50.9533507107392,50.9694501221149,50.7742655058493,49.4587195324864,48.6963277575698,48.6235608700287,48.4614320403763,47.8481588749508,47.9116171963476,47.6868981179776,47.7016899383161,47.6085873420171,47.3457707364637,46.8174655140922,46.5357076302977,46.1718516925405,45.9651962254272,46.1067874979506,45.6039742357519,45.2285214491347,45.3515711982114,45.0512617412552,45.0234593460959,44.6154107581014,44.4954746138102,44.3568425222752,44.0304109393652,43.8468966016809,,,,
Europe & Central Asia,ECA,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,28.8080998184956,28.6954907546438,28.6680207993285,28.3951848274194,28.3124516402658,28.404528657465,28.3381047495879,28.3078027493519,28.3491589862493,28.3087911353908,28.2422549113312,28.165952072238,28.102946060557,28.0584273176001,28.0498023809451,27.958831852693,27.8984648887237,27.8638722052098,28.1033176787376,28.075164617294,28.0653615721137,28.1641244631968,28.2027805803492,28.2005402196038,,,,
Europe & Central Asia (all income levels),ECS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,30.6670652874378,30.6434011301513,30.6003531443731,30.3153382116175,30.2381850602882,30.2135216679375,30.1595893957084,30.1100570354895,30.0845331181356,29.9777625767667,29.8633567907523,29.7378503962964,29.6738643892897,29.6362431080058,29.6045104155943,29.4631800168233,29.4325957142753,29.3589715501046,29.4925173069049,29.4397989552981,29.4118950083757,29.4856851785966,29.4836678258395,29.4586125095061,,,,
Europe & Central Asia (IDA & IBRD),TEC,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,29.2761298945993,29.1583871296592,29.1328479140708,28.8615508539917,28.7562245031905,28.8463492823638,28.7850800351499,28.7540757049427,28.7562371708174,28.6896002388909,28.5854096322178,28.4791226067788,28.4229678379495,28.3622812189801,28.3555648291065,28.2434396941897,28.1937315102046,28.1609491082545,28.3471811163619,28.3335606854828,28.3132577317936,28.4155813732515,28.4517285239767,28.4484701278548,,,,
Europe and Central Asia (IFC classification),CEU,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Community,EEC,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,53.137669998225,52.5973938092298,52.4157808109653,52.2223257499019,52.091350645957,51.9498001866694,51.8014027047329,51.7254097229922,51.7108078998726,51.5768270120741,51.4502550316564,51.3363853304236,51.2679061055545,50.9675137162053,50.901682954103,50.7975134675893,50.6969620616917,50.6455524013841,50.5057764348943,50.393509104552,50.2408336123532,49.3733298341863,48.6944616104823,48.5971728712323,48.4700031973912,48.0629752768162,48.0019440621302,47.8802998442627,47.7412407604311,47.604465241442,47.0779810901355,46.5721204616513,46.1689361781409,45.7616150154233,45.528073364033,45.5226261882531,45.3530174480769,44.8175408031389,44.9387221076481,44.6265154016699,44.3436252105564,44.1225583588776,43.9599091293736,43.9218439157703,43.6808605877241,43.5432651706121,,,,
Faeroe Islands,FRO,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,2.14899713467049,,,,
Fiji,FJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,12.096332785988,12.096332785988,12.5889436234264,12.8626163108922,13.136288998358,13.4099616858238,14.2309797482211,14.7783251231527,15.3256704980843,15.5993431855501,15.8730158730159,16.4203612479475,16.967706622879,17.5150519978106,18.0623973727422,18.8834154351396,19.1570881226054,19.9781061850027,20.7991242474001,21.6201423097975,22.4411603721949,23.2074438970991,23.8095238095238,23.8095238095238,23.7000547345375,24.0831964969896,24.0831964969896,24.0831964969896,23.535851122058,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.4263820470717,23.3716475095785,23.4263820470717,23.4044882320744,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,23.2621784345922,,,,
Finland,FIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,8.94382612692472,8.87652253849437,8.58104336977576,8.47729735053679,8.55379362421616,8.58137167996323,8.57513378640139,8.52818542959388,8.48714665616074,8.42936406316688,8.32594635411537,8.2625824879346,8.16737253356972,8.04491283364523,7.96382021734134,7.90702255490988,7.85777602679011,7.90570931416002,7.79145736892216,7.83282445254276,7.85646278604025,7.96086542565416,7.90078466134804,7.825929938606,7.91851341147116,7.36728060671723,7.2819199579763,7.05866903050002,7.19655930923537,7.22742046685709,7.2819199579763,7.2950523654749,7.34101579172002,7.37384681046653,7.39682852358909,7.46511704258183,7.56568346979711,7.54677891413726,7.55643303718328,7.55676209279368,7.54162553471537,7.52443318305966,7.51949718648195,7.43196551383724,7.46026522754944,7.48050409660755,,,,
Fragile and conflict affected situations,FCS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,31.0013077092748,31.0322259324821,31.1144552495229,31.1532017037125,31.2126360708983,31.2314172521318,31.296875233338,31.330229199641,31.3748327285433,31.3966081976681,31.4283832779923,31.4650265900846,31.5024593451663,31.5191034348599,31.5627201600254,31.7345555840559,31.9604678528618,32.1165144171039,32.3427556204887,32.4597247567545,32.4909077548366,32.5474751752643,32.6462156195279,33.2304174927043,33.4558712772597,33.5656574679998,33.7539930642574,33.8563948266917,33.9010281411414,33.9245210789813,34.0051289755753,34.1291416268654,34.2595780772922,34.4789904197943,34.4918073882602,34.7089392612678,34.7749621934707,34.9064512847023,34.9032266876294,32.6953780959212,32.598653074572,30.6303037298923,30.6499821784351,30.6819811029759,30.6888855611067,30.6947030066585,,,,
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,59.3444443226935,59.5782060975298,59.3809696000117,59.2805250873867,59.2476523378004,59.0924199091982,58.4787952502529,58.2760799611371,58.3692194182984,58.1372839073281,57.9327423543463,57.8688231190395,57.7939463005373,57.6460189273987,57.5419218870419,57.421388471892,57.3355540701943,57.2588509878261,56.303714985956,56.1409948755036,55.8705251969626,55.673471325831,55.4897491809207,55.3199066413912,55.1621174433767,55.0622208099115,54.963785187539,54.860236026342,54.7513906999339,54.6584338691592,54.4360781420356,54.2642270260991,54.0768526956519,53.9083390676934,53.7987132168301,53.675507755357,53.5336047206044,53.338921792617,53.1635975797953,52.9988658714983,52.8279247639972,52.7408105457514,52.6790818124871,52.549232317366,52.5360830014044,52.4637617636155,,,,
French Guiana,GUF,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,12.0218579234973,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,11.7486338797814,12.2950819672131,12.2950819672131,12.2950819672131,12.2950819672131,12.2950819672131,12.2950819672131,12.2950819672131,12.1584699453552,12.1584699453552,12.431693989071,12.431693989071,12.431693989071,12.431693989071,12.431693989071,,,,
Gabon,GAB,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,20.1032328171692,20.180851476695,20.0450188225249,19.9285908332363,19.9868048278806,20.0605425544301,20.0023285597858,20.0915900182404,20.1769705437187,19.9868048278806,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,19.9945666938332,20.0139713587146,20.0139713587146,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,20.0256141576435,,,,
"Gambia, The",GMB,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,52.7667984189723,53.0632411067194,53.5573122529644,54.0513833992095,56.7193675889328,56.1264822134387,56.0276679841897,56.7193675889328,57.4110671936759,56.3241106719368,55.6324110671937,57.8063241106719,59.8814229249012,58.00395256917,56.6205533596838,56.6205533596838,57.5098814229249,58.201581027668,59.6837944664032,57.9051383399209,57.9051383399209,58.498023715415,55.1383399209486,55.0395256916996,55.0395256916996,55.0395256916996,55.0395256916996,55.0395256916996,54.5454545454545,54.5454545454545,54.5454545454545,53.3596837944664,51.0869565217391,50.098814229249,50.8893280632411,52.0750988142293,48.9130434782609,48.9130434782609,54.5454545454545,59.5849802371541,60.7707509881423,60.7707509881423,59.7826086956522,59.7826086956522,59.7826086956522,59.7826086956522,,,,
Georgia,GEO,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,46.4671175708735,45.0136710318031,44.5675636782271,43.8624262483811,43.675348971075,43.7041300906605,43.8192545690027,43.157288818535,43.1716793783278,43.2148510577061,43.2292416174989,43.2580227370845,35.8612750035976,36.2642106777954,36.2354295582098,36.221038998417,36.1778673190387,36.1922578788315,35.6885882860843,35.5072672326953,35.4727298891927,36.7160742552885,36.8024176140452,36.6729025759102,,,,
Germany,DEU,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,54.4868673559992,54.283504711712,54.2749119239252,54.1259702689543,53.9082863116891,53.8252226964168,53.7278377681666,53.5874889009824,53.4442757712027,53.258098702489,53.0432790078194,52.8771517772749,52.6909747085613,52.501933377252,52.3701772978547,52.2556067940309,52.1524933405895,51.9147595451551,51.8345601924784,51.7171254260591,51.6483831237648,49.0820038381119,48.5521152579269,49.1578826764436,49.5774970639627,49.6791750214838,49.6634105817984,49.6404526572124,49.776517105037,49.1489483638031,48.9124516406362,48.8220120378332,48.6355558103537,48.7400017201342,48.7799982796686,48.8330083725198,48.5948612066988,48.6133019760805,48.5356968706078,48.4380826711798,47.9100324181656,47.9659169153087,47.8108681930338,47.8588626461821,47.9363714531384,47.9592041483809,,,,
Ghana,GHA,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.4195306319768,51.8590137997715,51.8590137997715,52.2984969675661,52.7379801353608,52.7379801353608,52.7379801353608,52.7379801353608,53.6169464709502,53.6169464709502,54.0564296387448,54.4959128065395,54.4959128065395,54.4959128065395,54.9353959743342,54.9353959743342,55.3968533005186,55.9022589434825,55.9022589434825,56.2538454777182,56.6933286455129,57.5722949811022,58.4512613166916,59.8927661070581,61.6594884415927,62.3187131932847,63.4174211127714,63.7690076470071,64.3007822800387,65.1973279423398,66.3619583369957,66.3619583369957,67.240924672585,67.6804078403797,68.5593741759691,68.5593741759691,68.647270809528,69.0867539773227,68.9988573437637,68.9988573437637,68.9988573437637,68.9988573437637,,,,
Gibraltar,GIB,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,71.0240496508922,71.0240496508922,71.0628394103957,70.9309542280838,70.9154383242824,70.7370054305663,70.7137315748642,70.6904577191621,71.1792086889061,71.2257564003103,71.2179984484096,71.4197051978278,71.4197051978278,71.233514352211,71.4429790535299,71.2490302560124,71.2179984484096,71.1947245927075,71.2102404965089,71.4895267649341,71.5438324282389,71.0938712179985,71.1171450737005,71.0628394103957,71.1404189294026,71.0938712179985,71.155934833204,69.7051978277735,68.1303335919317,67.2614429790535,66.1675717610551,65.9581070597362,65.5236617532971,65.5081458494957,64.7090768037238,64.8176881303336,64.1737781225756,64.010861132661,63.7238169123351,63.5065942591156,63.5686578743212,63.4600465477114,63.1962761830877,62.7540729247479,60.3801396431342,60.3801396431342,,,,
Greenland,GRL,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.687737781679836,0.688908399180568,0.688908399180568,0.688908399180568,0.688908399180568,0.688908399180568,0.689201053555751,0.689201053555751,0.689493707930934,0.689493707930934,0.689493707930934,0.689493707930934,0.689786362306116,0.574247776830308,0.574247776830308,0.574247776830308,0.574491411865026,0.574491411865026,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,0.574735046899744,,,,
Grenada,GRD,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,64.7058823529412,64.7058823529412,58.8235294117647,58.8235294117647,58.8235294117647,58.8235294117647,58.8235294117647,58.8235294117647,55.8823529411765,55.8823529411765,47.0588235294118,47.0588235294118,47.0588235294118,47.0588235294118,47.0588235294118,41.1764705882353,41.1764705882353,38.2352941176471,38.2352941176471,38.2352941176471,38.2352941176471,35.2941176470588,35.2941176470588,35.2941176470588,35.2941176470588,32.3529411764706,32.3529411764706,32.3529411764706,32.3529411764706,35.2941176470588,35.2941176470588,38.2352941176471,38.2352941176471,35.2941176470588,35.2941176470588,20.5882352941176,20.5882352941176,20.5882352941176,20.5882352941176,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,,,,
Guadeloupe,GLP,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,31.4814814814815,33.3333333333333,33.3333333333333,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,37.037037037037,35.1851851851852,35.1851851851852,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,,,,
Guatemala,GTM,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,25.709219858156,25.8212019410228,26.1291526689063,26.5304217991788,26.8290406868234,26.9503546099291,27.3422918999627,27.9301978350131,28.0421799178798,28.1448301605076,28.4621127286301,28.6207540126913,28.9660321015304,29.1060097051138,35.321015304218,35.321015304218,35.321015304218,35.321015304218,39.9869354236656,39.9869354236656,39.9869354236656,39.9869354236656,39.9869354236656,41.8253079507279,42.1052631578947,42.1052631578947,42.1052631578947,42.1985815602837,41.3400522583053,41.4333706606943,41.6666666666667,41.9466218738335,42.2265770810004,47.2564389697648,44.7928331466965,42.5718551698395,40.126913027249,41.190742814483,38.615154908548,37.7336692795819,36.9734975737215,36.3066442702501,35.5464725643897,34.720977976857,35.4031354983203,35.4031354983203,,,,
Guinea,GIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,58.7213088067719,58.6236366596126,58.5259645124532,58.4282923652938,58.3346898909328,58.2777144717565,58.1800423245971,58.0823701774377,57.9846980302784,57.9724890118834,57.8748168647241,57.7771447175647,57.6794725704053,57.622497151229,57.528894676868,57.4719192576917,57.3742471105323,57.2765749633729,57.3050626729611,57.2073905258017,57.5492430408595,57.1748331434153,57.1992511802051,57.1870421618102,57.170763470617,57.0730913234576,56.6376363340387,56.1614846166368,55.8155624287807,55.103369689077,54.8958163763633,55.103369689077,55.9173042487384,56.3446198925606,56.6905420804167,57.4678495848934,57.5044766400781,57.7079602799935,57.9521406478919,57.992837375875,58.1963210157903,58.1963210157903,58.603288295621,59.0102555754517,59.0102555754517,59.0102555754517,,,,
Guinea-Bissau,GNB,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,48.6486486486487,48.6486486486487,48.6486486486487,48.8264580369844,49.0042674253201,49.0042674253201,49.0042674253201,49.0398293029872,49.0398293029872,49.0753911806543,49.1820768136558,49.4310099573257,49.8933143669986,50.24893314367,51.2091038406828,51.4935988620199,50.3200568990043,50.1422475106686,49.7866287339972,51.1024182076814,51.4580369843528,51.4580369843528,51.4580369843528,52.1692745376956,52.524893314367,52.8449502133713,53.0583214793741,54.6586059743954,54.6586059743954,56.4722617354196,57.8947368421053,57.8947368421053,57.2190611664296,56.8990042674253,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.2546230440967,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,57.9658605974395,,,,
Guyana,GUY,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,6.96965075491841,6.96965075491841,6.98490163184383,6.99506888312745,6.99506888312745,7.000254000508,7.40665481330963,7.83337566675133,8.26009652019304,8.71221742443485,8.71221742443485,8.71221742443485,8.71221742443485,8.76301752603505,8.77825755651511,8.77825755651511,8.78841757683515,8.78841757683515,8.78841757683515,8.79857759715519,8.79857759715519,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.80873761747523,8.81381762763525,8.67665735331471,8.67665735331471,8.67665735331471,8.67665735331471,8.67665735331471,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.5242570485141,8.53441706883414,8.53441706883414,8.53441706883414,,,,
Haiti,HTI,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,61.8650217706821,62.0464441219158,57.4746008708273,57.4383164005805,57.4383164005805,57.4383164005805,57.510885341074,57.510885341074,57.8737300435414,57.8737300435414,58.055152394775,58.055152394775,58.055152394775,58.055152394775,58.055152394775,58.055152394775,58.055152394775,58.055152394775,58.0188679245283,57.9825834542816,57.9462989840348,57.9100145137881,57.1480406386067,57.1480406386067,57.8737300435414,57.6923076923077,57.6923076923077,61.3207547169811,61.3207547169811,61.3207547169811,61.3207547169811,60.5950653120465,60.5950653120465,60.5950653120465,60.5950653120465,60.5950653120465,60.5950653120465,66.0377358490566,64.2235123367199,65.1788824383164,67.8519593613933,66.4005805515239,64.2235123367199,66.7634252539913,66.7634252539913,66.7634252539913,,,,
Heavily indebted poor countries (HIPC),HPC,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,35.8748478383208,35.9942131610544,36.0637670005099,36.0806745568259,36.1011985320907,36.187024272418,36.2498981842551,36.3192518551221,36.4049567929162,36.4472270959629,36.4918260624109,36.5711524874099,36.6093223179455,36.6763473254111,36.7301090761124,36.9229325303697,37.1602030817228,37.2585637988721,37.4800399375898,37.6283656716339,37.7290550521846,37.8288332166217,37.962883231553,37.303264011555,37.5096544612812,37.70951452886,37.9072990486246,38.0978950857153,38.2316413619421,38.4222880221502,38.5486433232335,38.7537135220573,38.8923277172553,39.2066765209627,39.3237647541709,39.761974151735,39.8513573652409,40.022970745761,40.2612395849897,38.6683351033706,38.6772533349438,37.2232445342612,37.3779417301711,37.4162100727869,37.4129425110091,37.4130032557672,,,,
High income,HIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,38.741160955275,38.6831703090041,38.6793194620569,38.7003702279064,38.6824844369418,38.6558066866343,38.6803093825417,38.4099303793084,38.2796459034506,38.3496748576409,38.3839716775209,38.3625686276569,38.3316139719887,38.125478306567,38.310481917873,38.4352221400572,38.5136581588135,38.5120300471025,38.6491080485485,38.641746861302,38.6903894797492,38.5620515998259,38.5981097481402,39.7211119981615,39.8721292474184,39.6440056668859,39.5835285166109,39.3738649275167,39.4063276780473,39.1014726847379,39.1277425265229,39.0824161591767,38.6864184973985,38.5142935303257,38.5593785096596,38.7827611963592,38.4578479979636,38.3120719159445,38.1226985687081,37.7513700014457,37.4533607649351,37.6298319201857,37.6237125699693,37.3092321465993,37.5881900318237,36.4530910152913,,,,
High income: nonOECD,NOC,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income: OECD,OEC,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
